1,3,4,5,8,11,15,17,18,19,20,24,25,26,27,30,37,39,40,43,47,48,56,58,59,60,63,64,67,68,72,74,76,77,82,86,87,91,92,94,106
0.63973,-17.8987,4.1752,1,5,-450,11948.8191,-0.40391,0.04124,0.24122,-0.029323,1.3002,0.029212,-0.36344,-0.000869,109.3622,0.29553,29.5578,2.8406,-659121.0859,-43699.0165,73.7436,187905.2786,1255464.585,2108.4854,4748.8038,1073.9646,1.8037,0.11729,110.7202,-0.000497,0,0,0.000021,0.003049,0.000584,0.000834,-0.000285,-0.000534,0.000981,v
0.7103,-1.2565,3.3128,1,7,-358.1052,10790.1126,-0.2574,-0.25841,0.32363,-0.086492,-7.9578,0.12595,-0.71981,-0.039737,131.1793,-1.3356,-332.7206,7.6267,-44931.1568,-2001.1282,19.1663,320933.2071,1387218.922,1236.6879,4098.5701,1443.516,1.2869,0.080975,103.829,0.000521,-0.007292,0,0.000058,0.002547,0.000327,0.001136,-0.000006,-0.000797,0.002142,v
0.68152,-5.112,4.0104,1,7,-359.8578,4671.9427,-0.42036,0.009487,0.2451,-0.069107,0.19063,0.06474,-0.56243,-0.009205,124.2945,0.85443,-242.1705,10.9475,-189285.2849,-10696.4307,64.2527,264339.3047,1024023.355,1798.6626,4163.2243,981.8057,1.7245,0.12291,68.5098,0,0.001919,0,0,0.003324,0.000816,0.001521,-0.000434,-0.000837,0.001561,v
0.52283,-8.4893,3.2027,1,5,-280.8947,5949.5256,-0.35408,-0.039831,0.016123,0.053766,-0.72676,0.003586,0.5149,-0.041348,99.3091,0.19244,7.4758,6.8003,-316463.3987,-18086.9,69.1835,237576.1594,1131853.232,2353.8643,4651.7477,851.0175,1.7698,0.12829,77.5701,0,0,-0.000066,0,0.002831,0.000518,0.001459,-0.000286,-0.000808,0.001267,v
0.55585,-8.3924,3.6486,0.92586,5,-450,5556.7294,-0.33438,-0.011451,0.17921,-0.15705,-0.21484,0.042188,-1.2496,-0.019386,116.9495,-0.95133,53.1038,0.059266,-309923.0971,-18027.9174,54.616,232377.5616,951106.4407,1939.6116,3919.7507,808.0768,1.6479,0.10969,74.9829,0,0.004252,0,0,0.002888,0.000723,0.001452,-0.000432,-0.000795,0.001366,v
0.61177,-3.0418,3.7076,1,5,-377.8105,5102.0593,-0.1974,0.032253,0.026927,-0.048151,0.59074,0.00599,-0.24963,0.010846,134.2997,1.0857,-558.2426,10.1804,-110387.5561,-6019.5104,19.9292,318167.6604,1197180.804,1357.6451,4017.7775,1122.0064,1.2724,0.073241,71.46,0,-0.00469,-0.000001,0,0.002225,0.000606,0.001155,-0.000225,-0.000811,0.001638,v
0.65095,-6.771,3.321,1,5,-296.0526,5859.6574,-0.14001,0.026052,0.05323,-0.16921,0.54104,0.011429,-0.28271,0.001256,128.7922,1.5336,-140.528,14.2713,-248826.6016,-13396.4827,3.658,426052.7456,1233893.802,681.3534,5163.1322,1036.0149,0.57209,0.021895,76.8153,0,0.002521,0.000001,0,0.000663,0.000463,0.001063,-0.000127,-0.000807,0.001327,v
0.65488,-11.1925,4.0512,1,6,-450,11586.2707,-0.38512,-0.091902,0.061629,-0.086935,-3.0033,0.025365,-0.7136,-0.001334,118.1274,-0.95294,40.0326,13.5377,-407829.1405,-23023.096,40.5316,237902.0792,1752061.978,1176.1721,4168.3017,1726.1694,1.1588,0.078727,108.1671,0.000184,-0.005917,0.000028,0.000015,0.002951,0.000855,0.001638,-0.000423,-0.001144,0.001984,v
0.59917,-13.3826,4.0899,1,7,-419.4237,5694.1465,-0.40951,-0.036981,-0.20665,-0.16505,-0.78338,-0.063875,-1.4087,-0.009364,116.3985,-0.62528,250.0476,14.8314,-499608.8508,-28940.5685,70.8802,199207.1383,697365.1364,1680.9717,3816.2843,659.7589,1.5903,0.11771,76.6019,0,0,0.000093,0,0.003354,0.001037,0.001427,-0.000651,-0.000916,0.001972,v
0.62888,-12.9906,4.1455,1,6,-315.7579,4794.0687,-0.45079,0.016546,-0.01974,0.094983,0.36557,-0.005799,0.82177,-0.016847,115.7802,0.65756,14.8958,12.3613,-485766.6537,-28636.1512,92.9092,189441.4078,621547.0031,1845.9544,4377.4597,584.7103,1.7366,0.13181,70.4153,0,0,-0.000001,0,0.003577,0.000976,0.002492,-0.000523,-0.001258,0.001555,v
0.64148,-11.5044,4.2231,1,7,-221.6132,2968.7612,-0.44411,-0.013963,0.050278,0.066794,-0.244,0.018292,0.52129,-0.027217,113.9232,0.37378,-74.2847,10.1061,-432944.8181,-29405.7097,118.7756,210087.0543,570231.3723,2557.8717,4683.999,471.2656,2.1139,0.15053,55.6656,0,0,0,0,0.00333,0.002319,0.001691,-0.001066,-0.000841,0.001673,v
0.52323,-13.9301,3.4276,1,6,-208.4211,2538.67,-0.40087,-0.067476,0.21334,0.069796,-0.82394,0.053625,0.31931,-0.022226,101.2795,1.4922,130.716,15.0132,-521947.5788,-37803.617,74.666,406358.8595,751874.6851,2269.8059,5241.4994,474.9682,1.4339,0.094849,52.2601,0,0.002528,0,0,0.002384,0.001336,0.001548,-0.000802,-0.00092,0.001244,v
0.64686,-23.0419,3.1551,1,5,-450,15305.1543,-0.18602,0.15287,0.23066,0.021415,6.6214,0.056288,0.22441,-0.003788,141.3344,0.98804,405.2014,8.0516,-804248.671,-31751.0721,17.0993,199285.6019,964656.4005,1285.133,5010.6916,1104.9901,1.4721,0.085558,125.7718,0,0.001147,0,0,0.002729,0.000152,0.002045,0.000591,-0.000645,0.001857,t
0.65276,-20.9435,2.8992,1,4,-315.8526,7326.4065,-0.34534,0.055606,0.311,0.072493,1.6124,0.07326,0.84401,0.010513,153.1972,0.66977,294.225,7.9055,-708838.8075,-26670.7184,47.0078,197488.3328,745430.3907,1978.4609,5052.9306,849.0096,2.2534,0.14087,88.0721,0,0,0,0,0.003962,0.000062,0.000932,0.000607,0.00001,0.0017,t
0.73566,-19.7486,3.3515,1,5,-378.1895,5634.8958,-0.33381,0.26127,0.009478,-0.012936,6.7028,0.002275,-0.10244,0.011444,146.9094,-1.5321,-309.85,13.3866,-687170.745,-29271.4547,33.4401,304965.9897,868182.2042,1713.8579,5109.4583,982.1066,1.9388,0.10782,77.5792,0,0,0,0,0.003386,-0.000015,0.001115,0.000705,-0.000033,0.001975,t
0.70467,-22.5193,3.2716,1,4,-450,20855.7547,-0.32226,0.039597,-0.050063,0.019628,1.9732,-0.010942,0.35553,0.008515,139.7851,0.5614,-231.5134,8.3177,-803212.9805,-35198.3394,43.3954,310580.3871,1262434.61,2129.5885,5650.3441,1321.9211,2.2299,0.1284,146.0857,0,0.002096,0,0,0.003432,0.000228,0.00138,0.000576,-0.000216,0.001773,t
0.72772,-13.1533,3.1346,1,5,-450,23461.3311,-0.32603,0.18947,0.11068,-0.12286,10.2279,0.027099,-1.9658,-0.000377,145.3128,-0.28705,-341.8482,10.4107,-465296.0606,-18770.428,32.5961,269639.5003,1423026.502,1661.878,4677.5334,1563.7654,1.8262,0.10688,153.6508,0,0,0,0,0.003334,0.000383,0.001544,0.000295,-0.000305,0.001604,t
0.7324,-69.6966,3.0164,1,5,-450,29603.8185,-0.34406,-0.006696,0.15557,0.008463,-0.3876,0.045768,0.15654,-0.007722,158.7314,0.62084,933.6241,14.897,-2457338.726,-118520.3174,39.9217,367660.0475,2725275.96,2582.8278,6583.9101,2418.1686,2.2918,0.10999,185.5672,0,0,0,0,0.002906,-0.000009,0.000259,0.000462,0.000181,0.001595,t
0.70963,-23.7847,3.0669,1,5,-450,9571.5464,-0.36501,0.19997,0.13127,0.003999,6.961,0.034703,0.046726,0.010658,152.2914,0.46426,143.0989,15.0862,-850221.5819,-33500.2771,43.0599,310238.8128,939199.6168,1937.4288,5485.7629,1023.0933,2.1105,0.12322,100.6322,0,0.001091,0,0,0.003632,0.000124,0.001327,0.000633,-0.000053,0.001936,t
0.61445,-19.014,2.9341,1,4,-199.8,4444.0576,-0.2634,0.14943,0.30678,0.047149,3.1266,0.065782,0.29731,0.002198,155.4314,0.92397,90.2394,11.2101,-713459.9773,-26262.8255,26.2117,205862.5748,501053.6133,1424.1845,4838.9911,532.4693,1.5135,0.096425,69.2883,0,0,0,0,0.003063,0.000863,0.001411,0.000291,-0.000685,0.00144,t
0.6425,-32.4346,3.0421,1,4,-450,11581.1042,-0.23765,0.12704,0.26335,0.031379,4.9216,0.059446,0.28953,0.002451,149.8213,1.945,891.4727,12.4721,-1109124.729,-44821.165,22.8402,224551.8551,949728.7849,1473.9321,4941.0022,1045.9568,1.6233,0.087272,112.3404,0,0,0,0,0.002983,0.000467,0.000717,0.000292,-0.00016,0.001684,t
0.70504,-18.8433,3.1629,1,4,-450,8142.3925,-0.21146,0.19057,0.01898,0.014733,5.9212,0.004968,0.10834,-0.006733,147.6556,-1.2645,-21.1453,15.3052,-669568.5153,-27966.9894,17.507,306222.5726,1215761.055,1491.6033,5228.0098,1296.1205,1.5902,0.0823,92.1346,0,0,0,0,0.002563,0.000422,0.001321,0.000368,-0.000242,0.001738,t
0.66016,-20.0919,3.0237,1,5,-220.5,5035.7592,-0.35143,0.042267,0.22805,0.055469,0.97849,0.05961,0.48393,-0.008028,153.9964,0.12225,523.0523,16.2372,-697423.5862,-27505.0802,42.1436,267053.6079,794043.8366,1940.9509,4818.877,877.3965,2.1447,0.12667,73.7148,0,0.00163,-0.000418,0,0.003677,0.000218,0.000973,0.000416,-0.000009,0.001807,t
0.65835,-29.5247,3.2418,1,4,-450,9478.4729,-0.25031,0.20663,0.15327,0.054074,6.8661,0.036861,0.49654,-0.006324,151.4545,1.9479,431.2505,9.0858,-1097195.449,-45343.5639,27.1369,322101.932,800609.1315,1523.4138,5135.6441,845.4162,1.6087,0.09591,101.6866,0,0.002114,-0.000222,0,0.002975,0.000422,0.001581,0.000403,-0.000557,0.001714,t
0.72967,1.9479,2.6417,1,6,-375.8683,13136.3809,-0.16942,-0.020352,0.065382,0.009238,-0.77456,0.030382,0.059184,0.00051,108.6817,-1.216,-594.8465,23.2064,70830.2673,3245.6667,9.937,411756.791,2051594.241,1504.8697,8245.8388,1626.9582,1.1934,0.05619,114.5852,0,0.000292,0.000042,0,0.0016,-0.000157,0.00167,0.000646,-0.000687,0.00171,t
0.68557,-12.5292,2.8975,1,4,-431.1,16476.7378,-0.33306,0.1335,0.13884,-0.011178,5.7493,0.03624,-0.17243,-0.003973,106.3266,-0.83315,-123.0208,10.3026,-280705.9797,-12043.7009,26.6983,174926.9738,650128.3384,1247.043,3475.5077,980.5857,1.8809,0.12325,128.8754,0,0,0,0,0.004394,0.000314,0.000767,0.000651,-0.000136,0.002577,t
0.6942,-27.4654,3.3296,1,4,-443.25,10785.5874,-0.20555,0.087722,0.070132,0.010806,3.0618,0.017224,0.083657,-0.003668,142.8288,0.8015,453.6678,10.6734,-958917.102,-42318.158,16.1298,302591.4426,946648.3632,1286.5815,5233.6824,1023.4036,1.3909,0.075234,107.3698,0,0.002165,-0.000001,0,0.002455,0.000276,0.001574,0.000444,-0.000586,0.001667,t
0.62434,-14.2167,3.1564,1,5,-197.1,4128.1612,-0.31035,0.14732,0.17264,0.087525,3.2879,0.038484,0.68355,-0.001202,153.7038,0.84687,254.9285,9.5043,-495160.1947,-18768.2782,40.9897,192642.7174,502686.8049,1507.2421,4492.3395,601.3,1.8029,0.12538,65.7673,0,-0.001198,0,0,0.003895,0.000429,0.001118,0.000421,-0.000455,0.002049,t
0.6558,-25.5051,3.2028,1,5,-233.55,4137.533,-0.23674,0.11994,0.31132,0.03794,2.6517,0.071159,0.22068,0.002321,149.5891,1.0965,255.8292,11.2316,-925133.1925,-35228.1977,22.4087,205658.9984,585980.1537,1229.8549,4548.525,679.7914,1.4267,0.091817,69.161,0,0.001161,0,0,0.00306,0.000511,0.001708,0.000354,-0.000684,0.001975,t
0.71584,-12.2164,2.7418,1,4,-450,14255.2388,-0.23461,0.21551,0.43039,0.001161,8.7855,0.096458,0.009984,0.000779,158.2177,0.19356,-769.2486,12.1222,-425527.222,-15968.7326,13.8848,318363.0176,1322483.704,1319.6171,5846.4246,1387.7059,1.3847,0.072741,119.9563,0,0,0,0,0.002429,-0.000078,0.001537,0.000694,-0.000611,0.001693,t
0.67665,-17.075,3.2846,1,5,-450,5625.2657,-0.36312,0.29423,0.26196,0.058266,7.8078,0.060102,0.54783,-0.005453,157.5583,1.546,-82.3307,12.6608,-624592.6854,-24635.2888,48.9838,264536.902,857519.3671,1585.8838,4949.0268,976.6735,1.8062,0.12981,76.8792,0,-0.00114,0,0,0.003867,0.000475,0.001408,0.000337,-0.000396,0.001874,t
0.64021,-18.809,3.2278,1,5,-274.05,7724.903,-0.26308,-0.013083,0.11418,0.080167,-0.41166,0.034807,0.78909,0.006866,148.0144,0.55296,305.1952,18.5498,-698998.1718,-28579.5865,36.6031,241169.9189,990266.9603,1817.113,5405.6148,1052.356,1.931,0.11449,89.8358,0,0,0,0,0.003317,0.000386,0.001726,0.000383,-0.000433,0.001774,t
0.66627,-19.2292,3.2668,1,5,-448.6263,11987.6778,-0.29461,0.073389,0.21577,-0.058154,2.8844,0.051963,-0.72011,-0.001935,148.686,0.93673,454.7247,12.6323,-709065.0189,-30576.4691,40.9948,281324.7818,1339878.853,2039.4221,5917.1019,1377.0595,2.096,0.11594,111.1086,0,0,0,0,0.003312,0.00039,0.000741,0.000438,-0.00005,0.001677,t
0.66405,-20.0983,2.9176,1,5,-450,10590.0078,-0.26671,0.048279,0.3241,0.043626,1.8177,0.1162,0.43883,0.005264,155.8908,1.3038,-285.1407,24.13,-713021.8391,-30331.3367,30.9749,344745.9962,1375694.338,1869.6797,6339.0942,1330.4587,1.8082,0.099831,104.8032,0,0,0,0,0.002955,0.000083,0.000821,0.000524,-0.000209,0.001705,t
0.67229,-4.0403,3.326,1,5,-361.6579,18311.9508,-0.27831,-0.15144,0.069399,0.015885,-7.2573,0.017744,0.24428,0.001705,147.4852,1.4434,-329.9877,11.9659,-151584.9361,-6541.02,38.5832,323575.3711,1041154.982,1991.7703,5971.8156,1070.0462,2.047,0.11606,135.3124,0,0.003086,0,0,0.003231,0.000687,0.001441,0.000374,-0.000302,0.001851,t
0.70306,-0.624,2.7753,1,5,-450,22827.8303,-0.22628,0.014335,0.087832,-0.015287,0.73791,0.023629,-0.17832,-0.003081,161.3343,-0.72065,-1831.1591,17.7134,-21948.9641,-888.822,15.7127,361273.03,1736767.921,1653.2629,5565.2785,1692.7563,1.6114,0.077951,151.0165,0,0,0,0,0.002365,-0.000041,0.000655,0.000396,-0.000239,0.001762,t
0.68967,-21.2472,3.1288,1,5,-450,19037.7449,-0.28261,-0.020587,0.16687,0.037138,-0.96789,0.032687,0.54056,0.001137,161.0331,1.3397,8.4546,12.5571,-765597.8242,-28535.3838,27.9891,252955.8277,1205913.824,1539.2182,4159.849,1405.494,1.794,0.10747,139.5242,0,-0.000553,0,0,0.003361,0.000509,0.00126,0.000131,-0.000351,0.001492,t
0.60244,-14.8348,2.8324,1,4,-423.9237,7124.7091,-0.23536,0.11642,0.39776,0.009809,3.6895,0.14546,0.10064,0.016073,158.0827,5.1995,146.2702,27.2172,-519642.0295,-21313.6853,38.5756,264891.4697,930201.9205,2338.7173,5578.0866,917.3589,2.3064,0.12442,85.6607,0,-0.000623,0,0,0.003259,0.00019,0.000628,0.000384,-0.000032,0.001772,t
0.67515,-18.8364,3.096,1,4,-450,16633.1723,-0.21268,0.21036,0.15445,0.026007,9.3758,0.030907,0.29553,0.006012,160.153,1.565,2.8048,12.4733,-628652.3839,-22816.5014,16.5856,196042.5564,880154.3384,1253.6081,4006.932,1125.5171,1.6031,0.08911,130.2563,0,0,0,0,0.003032,0.000337,0.0006,0.000411,-0.000128,0.001781,t
0.65858,-39.4052,3.1627,1,4,-450,22508.001,-0.29155,0.057444,0.24175,0.054347,2.9862,0.034203,0.93896,0.005383,153.6728,1.5986,719.6581,7.3442,-1415631.973,-52811.3237,34.1695,177960.9,998177.2318,1495.5993,4219.4675,1178.4855,1.7658,0.11788,155.0297,0,0,0,0,0.003628,0.000503,0.00164,0.000308,-0.000522,0.00128,t
0.71095,7.6948,2.9641,1,4,-450,15203.3482,-0.27767,-0.013216,-0.003729,-0.030297,-0.55433,-0.000908,-0.33605,-0.000095,161.2459,0.70159,-1637.6933,17.7488,259155.606,10828.3045,22.5568,338272.5603,1517705.276,1663.0112,5372.7948,1599.2679,1.7524,0.091326,123.4769,0,0,0,0,0.002868,0.000211,0.00051,0.00035,-0.000023,0.001547,t
0.69086,-29.1455,3.2082,1,4,-349.2,3929.9532,-0.27496,0.22881,0.008841,0.053086,5.056,0.001647,0.34415,0.000116,153.0114,0.96789,297.5277,8.0769,-1015362.771,-40837.7894,28.7409,298990.8383,563838.0368,1660.3746,4655.8144,645.8626,1.9019,0.10537,69.1007,0,0.002294,0,0,0.003305,0.000432,0.000904,0.000285,-0.00017,0.001665,t
0.68501,-29.9606,3.1144,1,4,-450,19215.4625,-0.22099,-0.029839,0.18846,0.027414,-1.4023,0.03137,0.32139,0.00641,159.2744,0.48672,502.1075,10.3902,-1053445.88,-40519.0917,17.7507,229591.1874,1241707.897,1107.1093,4440.7044,1430.5391,1.2755,0.085538,141.7426,0,0,0,0,0.002803,0.000349,0.001865,0.000355,-0.000888,0.0015,t
0.64941,-25.5429,3.1333,1,4,-348.8916,9260.8569,-0.21533,0.13742,0.29934,0.046809,4.6172,0.039694,0.36331,0.001151,157.6902,1.3931,301.5762,6.3648,-920017.7081,-33554.4477,17.8146,174373.1063,719761.0673,1190.3474,4320.2829,858.9034,1.4205,0.081738,99.51,0,0,0,0,0.0029,0.000505,0.001291,0.000308,-0.000573,0.001394,t
0.68791,-28.8877,3.2367,1,5,-390.1737,9089.4178,-0.3045,0.067639,0.088625,0.038086,2.1758,0.01838,0.35416,0.000723,159.6378,0.97108,136.8417,9.2853,-978743.6883,-37423.8818,26.7284,203199.5539,854715.006,1219.7997,3821.4376,1068.3938,1.5247,0.099634,99.5618,0,0,0,0,0.003505,0.000588,0.001613,0.000118,-0.000488,0.001728,t
0.69468,-15.2183,3.2126,1,4,-450,30482.2978,-0.22918,0.12095,0.18043,0.088271,7.2531,0.037191,1.5431,0.005455,158.9957,1.0991,378.1274,12.7978,-539440.4293,-20644.2597,21.7108,210803.3079,1649340.792,1431.0787,4288.4714,1954.1953,1.6956,0.10134,175.1507,0,0,0,0,0.003084,0.00072,0.001846,0.000108,-0.000499,0.001552,t
0.70916,-15.2004,3.1529,1,4,-429.7974,9167.8012,-0.24589,0.16124,0.19236,0.0347,5.2746,0.048145,0.30775,-0.004679,156.5977,0.24796,-109.9574,13.6969,-538964.2511,-20500.0933,20.5306,265579.3187,1012228.35,1593.4518,4539.2556,1183.8928,1.8637,0.093814,96.8924,0,0,0,0,0.003001,0.00042,0.000698,0.000353,0.000029,0.001831,t
0.66752,-20.2668,3.0331,1,4,-202.5,4643.0935,-0.24029,0.17301,0.22832,0.068473,3.7757,0.045828,0.41388,-0.002544,150.4698,1.3732,176.539,8.5986,-756858.9822,-28476.8466,20.6187,308018.3352,540170.6451,1458.2714,5186.8396,583.3376,1.5748,0.089865,71.0551,0,0.002162,0,0,0.002818,0.000395,0.001959,0.000487,-0.000647,0.001586,t
0.75036,-33.8534,2.9366,1,5,-391.1447,13663.5121,-0.40283,-0.095948,0.12108,-0.01832,-3.6127,0.036785,-0.24294,-0.007399,156.4232,-0.41609,8.0661,25.4941,-1157144.637,-47196.8782,37.4422,370367.1093,1269684.475,1851.8656,5141.2381,1337.9183,1.9514,0.11652,121.6354,0,0,0,0,0.003412,0.00025,0.000916,0.000486,-0.000101,0.001854,k
0.66706,-9.8439,3.1709,1,5,-204.3,5778.6225,-0.41014,0.023654,0.12659,-0.035577,0.57478,0.032221,-0.34643,0.005743,151.8636,0.6218,-11.2499,18.5411,-351545.851,-14584.5915,53.5371,288660.1204,713342.0155,1677.5429,4747.6051,763.7495,1.7961,0.13303,76.6116,0,0,0,0,0.003768,0.000524,0.001008,0.000206,-0.00047,0,k
0.69908,-3.7198,3.0724,1,5,-213.1105,4553.9921,-0.45317,-0.068682,0.18401,-0.020454,-1.5372,0.050959,-0.18001,-0.01696,143.2247,-0.41009,-269.8102,14.3901,-131604.2263,-5437.2213,57.6723,276811.429,705118.2833,2031.9075,5325.0642,741.4493,2.1366,0.13618,67.5503,0,0.001053,0,0,0.003812,0.000048,0.000962,0.000523,-0.000287,0.001952,k
0.57135,-14.6306,3.2119,1,4,-187.4839,3292.8962,-0.35995,0.10058,0.12067,0.027737,1.6701,0.020256,0.185,-0.001667,135.0892,1.2728,255.5781,7.8414,-547796.6614,-24353.9189,54.6265,197979.4653,508825.6628,1646.3545,4351.7456,491.1445,1.5891,0.12072,59.1927,0,0,0.000003,0,0.003404,0.000967,0.001959,-0.000243,-0.001036,0,k
0.64339,-13.2244,3.3364,1,4,-181.1367,2997.826,-0.28939,0.14868,-0.16943,0.00077,2.4995,-0.034914,0.004434,0.000327,127.7737,-0.31478,176.6206,8.318,-483740.2531,-22998.5162,41.6105,320702.249,669863.0904,1970.6971,5086.0178,642.8629,1.8913,0.10781,56.3013,0,0.001921,-0.000003,0,0.003087,0.000329,0.000805,0.000232,-0.00026,0.00151,k
0.6716,-22.9944,3.1523,1,4,-267.5603,8206.7158,-0.39074,0.082088,0.10623,0.018806,2.4316,0.022487,0.19229,-0.005591,149.5348,0.90829,463.9754,12.1752,-854273.7063,-33143.3313,44.2895,249016.3943,868648.9882,1338.913,4436.7746,950.3818,1.4649,0.11691,93.4156,0,0,0,0,0.003649,0.000546,0.002503,0.000139,-0.001283,0.001586,k
0.64059,-17.178,2.9894,1,5,-450,10682.9489,-0.36907,-0.029934,-0.06519,0.049928,-1.0495,-0.015831,0.64084,0.008287,142.5634,-0.70542,53.027,13.5219,-624237.9724,-26382.3743,54.4904,273106.2751,1763055.05,1984.9906,5506.2426,1716.704,1.9328,0.12909,104.7264,0,0.000564,-0.000368,0,0.003501,0.000204,0.001489,0.000366,-0.000597,0.001799,k
0.67147,-20.057,3.1218,1,5,-371.5342,7825.7819,-0.30027,0.041132,0.12663,0.045173,1.1705,0.028871,0.38493,-0.010617,140.7238,-0.42346,-151.5542,11.4431,-709009.6222,-29318.8675,28.9894,284260.1474,1021925.141,1414.2496,4797.0097,1091.8004,1.511,0.098297,90.6626,0,0,-0.00027,0,0.003121,0.000357,0.001645,0.00033,-0.000697,0.001721,k
0.60576,-11.8647,2.932,1,4,-217.3263,5755.1637,-0.4459,-0.047317,0.17184,0.14877,-1.0253,0.036035,1.3317,-0.000662,139.4028,1.413,-81.5614,13.9944,-445587.2467,-17524.0754,55.0283,208262.1661,646088.897,1432.9975,4314.0794,641.5977,1.423,0.12368,76.7478,0,0,-0.000011,0,0.0036,0.001165,0.0024,-0.000191,-0.001335,0.001519,k
0.59762,-12.7034,3.1376,1,5,-227.25,5385.6151,-0.4179,0.12955,0.1605,0.077563,2.6699,0.03028,0.7092,0.005054,148.0159,0.50816,242.8215,11.4314,-478035.887,-19221.843,55.9834,195171.7408,608300.5924,1684.3656,3968.872,631.0172,1.7473,0.12991,74.4406,0,-0.001038,0.000015,0,0.003708,0.001399,0.001942,-0.000272,-0.00088,0.001588,k
0.66226,-13.2684,3.1415,1,5,-412.8868,5949.458,-0.41546,0.09137,0.13413,0.092507,2.1837,0.030291,0.82573,0.004425,151.1183,1.0872,-39.2032,15.7721,-484482.4105,-19371.8465,47.2894,293418.5047,894821.6431,1663.4207,4377.3504,963.2095,1.7905,0.12011,78.2247,0,0.001078,-0.000013,0,0.003664,0.000465,0.0014,0.000257,-0.000728,0.001867,k
0.64023,-28.4887,2.9669,1,4,-385.0105,8772.7264,-0.39925,0.11695,0.089637,0.077741,3.4963,0.019789,0.94461,-0.010304,140.4861,0.48567,305.3105,12.3936,-1050502.614,-40381.4331,53.5174,242396.8716,903367.1581,1999.5899,4629.476,945.9342,2.0938,0.13505,97.8527,0,0,0,0,0.003754,0.000442,0.001179,0.000224,-0.000217,0.001728,k
0.6299,-20.1882,3.008,1,5,-232.8395,4174.2451,-0.3437,0.13405,0.15061,0.11245,2.4133,0.028831,0.9139,-0.002374,149.1698,0.43218,272.2724,12.6048,-733172.3048,-29649.304,46.9904,259188.5381,631844.7016,1707.1897,4265.2762,647.3819,1.7492,0.12974,67.6575,0,0,0.000326,0,0.003526,0.000421,0.00152,0.000185,-0.00077,0.00163,k
0.66405,-16.4897,3.1118,1,5,-231.5132,6694.5582,-0.49087,0.072705,0.047415,0.041098,1.7298,0.010779,0.42749,-0.004604,155.7657,0.20084,-83.2337,17.7546,-598703.4907,-23950.282,57.0795,268087.0427,819103.7224,1842.2697,4331.487,877.9247,1.9746,0.133,83.4224,0,-0.001073,0.000003,0,0.003861,0.000407,0.000667,0.000226,-0.000088,0.001777,k
0.65235,-27.5102,3.087,1,5,-205.2,6215.9625,-0.44418,-0.07847,0.084276,0.058524,-1.918,0.01637,0.59207,0.005933,149.2341,0.73855,144.6331,13.3257,-1010463.993,-39977.6916,57.0588,239923.7629,669061.4075,1671.3899,4538.74,711.0111,1.7762,0.13413,83.4636,0,0,0.000018,0,0.003836,0.000526,0.002246,0.000135,-0.001,0.001532,k
0.64914,-31.2369,3.1052,1,6,-295.1521,6963.2071,-0.43494,0.070691,0.030486,-0.06834,1.7285,0.005537,-0.70169,0.005057,143.0877,0.13756,276.3729,11.284,-1135993.703,-45660.5584,51.3059,237204.823,776854.1813,1437.4252,4242.127,825.5624,1.5276,0.12789,89.0593,0,0,0.000075,0,0.003717,0.000504,0.001797,0.000092,-0.000942,0.001826,k
0.62302,-22.0628,3.2179,1,5,-225.5447,4507.1681,-0.41952,0.18975,-0.10118,-0.11709,3.682,-0.024741,-1.0201,0.003733,140.4267,-0.029444,283.3204,18.0986,-803253.3487,-34343.958,58.2283,245374.6663,743701.3339,1611.9932,4325.5576,769.081,1.667,0.13498,70.6348,0,0,-0.000013,0,0.003711,0.000638,0.001782,0.000052,-0.000984,0.001734,k
