3.1818e-005,0.00074169,-0.0027213,0.00039031,-42.13,45.1983,-38.4574,0
-0.00010067,-0.27078,0.99653,-0.26063,652.994,-704.9592,103.4658,0
5.0248e-005,-0.27066,0.99631,-0.26081,354.0846,-383.2538,-14.0805,0
-2.0849e-005,0.00072177,-0.0025864,0.00065633,132.3067,-146.8167,-167.4081,0
-6.2519e-005,-0.0093643,0.034487,-0.0090725,130.9916,-144.1431,-140.1079,0
-0.00016563,0.00063685,-0.0024416,0.00053719,446.4825,-483.2395,-32.3289,0
-0.00013323,0.00065586,-0.002474,0.00056385,195.9513,-214.3836,-165.1575,0
-0.00012799,-0.13506,0.49703,-0.13009,354.7857,-379.0008,192.3299,0
6.3266e-005,-0.27065,0.9963,-0.2608,-66.3421,71.4306,-100.8478,0
2.7438e-005,-0.13496,0.49685,-0.13006,-72.5589,77.1255,-121.4083,0
2.3879e-005,-0.27067,0.99634,-0.26083,-110.9097,117.4713,-247.3528,0
-8.5369e-005,-0.13503,0.49696,-0.13016,-312.6283,332.1851,-480.1475,0
-4.1758e-006,0.00073155,-0.0026031,0.00067005,-172.8875,188.5833,39.1679,1
-2.3828e-005,0.13643,-0.50207,0.13141,-207.3367,222.5245,-88.3345,1
-4.2577e-005,0.00070903,-0.0025647,0.00063845,-184.0578,199.0531,-67.1901,1
-2.8628e-005,0.13643,-0.50206,0.13141,-134.8733,146.1874,25.4804,1
-1.2451e-005,0.0007267,-0.0025948,0.00066324,229.5317,-246.6937,124.1334,1
-3.4433e-006,0.00073198,-0.0026038,0.00067066,1224.9561,-1308.7098,957.2127,1
1.4213e-005,0.00074233,-0.0026215,0.00068518,-265.4876,287.5064,-27.3094,1
-0.00010576,0.13638,-0.50199,0.13135,-242.7639,263.1584,-37.8409,1
-7.1871e-005,0.1364,-0.50202,0.13137,-347.927,377.585,-13.2427,1
-0.00015242,0.13636,-0.50194,0.13131,-61.6239,68.2583,21.2203,1
0.00014187,-0.00029658,-0.0029431,0.0014101,-211.5806,227.4701,-92.8538,1
-0.00010147,0.13639,-0.50199,0.13135,-436.2718,473.8616,-12.3533,1
-4.6709e-005,-0.13526,0.49688,-0.12998,862.6577,-933.146,78.7921,1
-3.0264e-005,0.13643,-0.50206,0.13141,-50.293,44.3907,-470.6426,1
-0.00011478,0.13638,-0.50198,0.13134,-330.4647,358.1887,-59.3721,1
2.251e-006,0.00073532,-0.0026095,0.00067534,-60.8546,64.8343,-56.8026,1
-5.8661e-005,0.00069959,-0.0025486,0.00062522,-356.3204,388.052,13.1638,1
-0.00011491,0.13638,-0.50198,0.13134,162.8891,-176.4913,3.5874,1
4.874e-006,0.00073686,-0.0026121,0.0006775,-67.7983,74.5674,55.5574,1
-3.3011e-006,0.00073206,-0.002604,0.00067077,-96.7867,106.4714,69.313,1
2.4686e-005,0.00074848,-0.0026319,0.0006938,-24.3213,28.0854,104.9713,1
-2.083e-006,0.00073278,-0.0026052,0.00067177,-96.3438,103.893,-33.1818,1
4.0273e-005,0.00075762,-0.0026475,0.00070663,456.0638,-494.6531,64.0161,1
-6.826e-005,0.00069396,-0.002539,0.00061732,740.0596,-800.7327,103.4769,1
2.7594e-005,0.00043264,-0.0026902,0.00087291,-49.9785,57.4648,158.1993,1
-4.3955e-005,0.1361,-0.5021,0.13158,-65.1154,67.924,-131.2278,1
-0.00010755,0.13638,-0.50198,0.13135,-52.5175,57.9907,32.18,1
-6.14e-005,0.13641,-0.50203,0.13138,-381.4569,418.4184,207.3848,1
-0.00013003,0.13637,-0.50196,0.13133,1111.1955,-1203.8516,106.8405,1
-9.1661e-005,0.13639,-0.502,0.13136,-475.8669,514.524,-120.9567,1
-0.00010282,0.13638,-0.50199,0.13135,-218.4507,240.4704,142.8027,1
-0.00012235,0.13637,-0.50197,0.13133,-281.6039,308.0765,83.4919,1
-6.3612e-005,0.00069669,-0.0025436,0.00062114,-306.6194,334.7348,40.1855,1
-0.0001113,0.13638,-0.50198,0.13134,310.4893,-330.8426,298.2685,1
-0.00011504,0.13638,-0.50198,0.13134,47.8335,-50.2094,68.2178,1
-0.00011548,0.13638,-0.50198,0.13134,-306.5653,331.8399,-72.9779,1
-3.0635e-005,0.00071603,-0.0025766,0.00064828,-311.1967,338.1449,-19.0397,2
-4.3632e-007,0.00073374,-0.0026068,0.00067313,80.1271,-89.0401,-95.394,2
4.1274e-006,0.00073642,-0.0026114,0.00067689,324.638,-354.7192,-101.2198,2
-6.8927e-005,0.1364,-0.50202,0.13138,-150.8051,160.9445,-129.1088,2
-0.00010604,0.13638,-0.50199,0.13135,-121.0339,127.846,-190.8288,2
-8.5186e-005,0.1364,-0.50201,0.13136,-235.8064,257.2806,59.4381,2
8.6068e-005,-1.1068e-005,-0.0028319,0.001187,147.9186,-157.551,160.8428,2
-3.8873e-005,0.0007112,-0.0025684,0.0006415,-149.3515,162.0301,-31.7956,2
-5.2354e-005,0.13641,-0.50204,0.13139,10.4249,-12.9387,-55.6996,2
1.4499e-005,0.0007425,-0.0026218,0.00068542,-1.9782,1.5632,-15.2314,2
-5.5786e-006,0.00073073,-0.0026017,0.0006689,29.5226,-32.1878,-4.0182,2
-4.4761e-005,0.13642,-0.50205,0.1314,-346.8947,376.9259,33.7809,2
9.4014e-007,0.00073455,-0.0026082,0.00067426,-281.8598,303.5314,-123.9762,2
-2.083e-006,0.00073278,-0.0026052,0.00067177,-96.3438,103.893,-33.1818,2
2.6732e-005,0.00074968,-0.002634,0.00069549,-405.3798,439.217,-33.5646,2
8.9316e-005,-0.13492,0.49679,-0.13001,-422.9184,459.2395,-2.2442,2
-6.7133e-006,0.00073006,-0.0026005,0.00066796,-283.9743,307.0736,-68.8958,2
-3.6584e-005,0.00071254,-0.0025707,0.00064338,-207.9179,224.2745,-97.5483,2
-0.00013177,0.13637,-0.50196,0.13133,-63.6187,66.267,-169.9641,2
-2.3875e-005,0.00072,-0.0025834,0.00065384,-81.3883,88.4408,-11.5899,6
-1.1095e-005,0.00072749,-0.0025962,0.00066436,-263.2301,285.5249,-25.6748,6
2.0496e-006,0.0007352,-0.0026093,0.00067518,-211.3863,229.4654,-4.4053,6
-6.4643e-005,0.00069608,-0.0025426,0.00062029,140.9111,-153.473,-61.958,6
4.3474e-006,0.00073655,-0.0026116,0.00067707,246.7292,-268.8595,-37.4502,6
-7.234e-005,0.00069157,-0.0025349,0.00061396,-66.3608,73.2927,14.0584,6
-3.6051e-005,0.00071285,-0.0025712,0.00064382,-66.2456,74.1001,84.5629,6
8.9047e-006,0.00073922,-0.0026162,0.00068082,-265.2686,289.5696,77.176,6
4.3793e-005,0.00075968,-0.0026511,0.00070953,-392.461,426.5475,39.7027,6
-5.0531e-006,0.00073103,-0.0026022,0.00066933,-133.404,143.6159,-61.7678,6
-1.7491e-005,0.00072374,-0.0025898,0.0006591,-114.3487,123.0198,-67.6861,6
-3.8547e-005,0.00071139,-0.0025687,0.00064177,-68.9714,73.6775,-82.5781,6
4.6817e-005,0.00076146,-0.0026541,0.00071201,-99.609,107.9405,25.1504,6
-5.2532e-006,0.00073092,-0.002602,0.00066917,-365.5502,395.2434,-95.609,6
4.0988e-005,0.00075804,-0.0026482,0.00070722,-329.038,357.9532,54.3318,6
-2.1888e-006,0.00073271,-0.0026051,0.00067169,-31.843,33.7301,-38.7677,6
9.6387e-006,0.00073965,-0.0026169,0.00068142,-220.843,239.6693,0.17461,6
2.7344e-006,0.0007356,-0.00261,0.00067574,-107.7911,115.9567,-49.2281,6
1.0301e-005,0.00074004,-0.0026176,0.00068197,-384.1912,416.718,-24.6803,6
-4.0644e-005,0.00071016,-0.0025666,0.00064004,-117.0696,126.2661,-68.1527,6
-5.7338e-005,0.00070037,-0.0025499,0.0006263,-323.8539,349.6657,-140.1841,6
-3.1756e-005,0.00071537,-0.0025755,0.00064736,-84.0153,90.1596,-71.7845,6
-5.7201e-005,0.00070045,-0.0025501,0.00062642,50.1455,-56.9644,-159.4905,6
-0.00012493,0.0013322,-0.0023654,0.00019699,-207.3873,222.245,-181.0808,6
-7.133e-005,0.00069216,-0.0025359,0.00061479,163.4205,-177.8564,-63.0093,6
-1.7195e-006,-0.13498,0.49688,-0.13009,-156.9282,170.0348,-81.0894,6
-1.9199e-006,-0.13498,0.49688,-0.13009,-168.7861,182.3322,-107.3878,6
3.3558e-005,-0.13496,0.49684,-0.13006,89.1165,-99.7345,-175.1179,6
2.2735e-005,-0.13496,0.49685,-0.13007,267.2024,-294.9183,-271.914,6
0.00014481,0.13653,-0.50224,0.13155,-106.4445,119.213,330.5642,7
0.00023302,0.00087067,-0.0028524,0.00081753,294.3158,-320.9455,95.0006,7
0.00012884,0.00080977,-0.0027242,0.00082615,339.8889,-368.7242,119.9722,7
-2.7327e-005,0.00071797,-0.0025799,0.000651,390.1225,-421.3906,98.2192,7
-3.584e-005,0.00071298,-0.0025714,0.000644,-309.5298,331.7066,-258.0237,7
3.9694e-006,0.00073633,-0.0026112,0.00067676,624.3021,-675.0962,152.5525,7
2.0479e-005,0.00074601,-0.0026277,0.00069034,482.64,-522.9368,74.6783,7
7.4618e-005,-0.13493,0.4968,-0.13003,1115.471,-1206.3191,245.3641,7
0.00016974,-0.00033511,-0.0031345,0.00085848,546.6315,-591.3293,150.7647,7
-9.7504e-005,-0.13519,0.49697,-0.13,3.2774,2.6518,369.1896,7
0.00015243,-0.13489,0.49673,-0.12995,580.8505,-629.3994,120.4088,7
0.00016741,-0.13488,0.49671,-0.12995,57.8344,-63.6956,16.7023,7
0.00017278,-0.13488,0.4967,-0.12994,124.6255,-137.8585,-59.0576,7
6.7602e-005,-0.13494,0.49681,-0.13003,65.5172,-71.1742,-7.5409,7
2.8172e-005,0.00075052,-0.0026354,0.00069667,445.0701,-482.5575,59.6528,7
2.0314e-005,0.00074591,-0.0026276,0.00069021,265.1379,-287.1184,58.6731,7
5.918e-005,0.00076871,-0.0026664,0.00072219,-50.8467,52.9174,-71.3715,7
8.1107e-006,0.00073875,-0.0026154,0.00068016,190.2352,-206.2878,23.6933,7
0.00018091,0.0008401,-0.0027882,0.00082236,-126.7234,135.5969,22.2412,7
6.3205e-005,0.00077107,-0.0026705,0.0007255,317.9891,-346.2418,3.517,7
0.00011359,0.00080062,-0.0027208,0.00076696,41.9389,-45.1352,100.5768,7
0.00024337,-0.13483,0.49663,-0.12989,34.5771,-37.1701,132.2162,7
0.0001889,-0.13487,0.49669,-0.12993,-145.9423,156.1395,-43.2688,7
0.00012867,0.00080946,-0.0027359,0.00077937,100.0565,-112.5507,-101.1146,7
0.00010328,-0.092059,0.33904,-0.088708,-150.4963,158.5584,-209.4876,7
0.00019979,0.00085118,-0.0028071,0.0008379,-163.3651,174.3123,-30.4723,7
0.0002345,-0.13484,0.49664,-0.12989,-28.2074,25.4414,-145.538,7
8.8438e-005,0.00078587,-0.0026957,0.00074627,-74.4422,77.3732,-106.2657,7
0.00022345,-0.27056,0.99614,-0.26066,306.0703,-334.2069,-40.7786,7
-8.6455e-005,0.13639,-0.50201,0.13136,-290.0688,311.4051,-177.247,1
-5.813e-005,0.13641,-0.50203,0.13139,-217.3085,238.1714,122.6909,2
-8.798e-006,0.00072884,-0.0025985,0.00066625,-115.0277,126.9142,94.1739,2
6.9665e-005,0.00077486,-0.0026769,0.00073082,-225.7602,248.3575,203.7667,2
2.8466e-005,0.00075069,-0.0026357,0.00069691,-277.2305,306.2035,253.2118,2
-3.0118e-007,0.00073382,-0.002607,0.00067324,-122.8464,145.6162,552.6054,2
2.622e-005,0.00074938,-0.0026335,0.00069507,-233.7779,248.0758,-264.5488,6
2.6385e-005,0.00074947,-0.0026336,0.0006952,-166.4467,178.7485,-76.6864,6
-8.0702e-005,0.00068667,-0.0025266,0.00060708,240.1272,-260.7981,-52.4637,6
4.4937e-006,0.00073663,-0.0026118,0.00067719,-249.7215,270.6426,-23.6692,6
3.9305e-005,0.00075705,-0.0026466,0.00070583,-27.1926,25.6913,-158.1075,6
3.9046e-005,0.0007569,-0.0026463,0.00070562,-184.7694,198.0629,-98.3762,6
5.283e-006,0.0007371,-0.0026125,0.00067784,-14.8883,13.5066,-122.591,6
-9.9867e-006,0.00072814,-0.0025973,0.00066527,-87.2018,94.5398,-11.921,6
2.1976e-005,0.00074689,-0.0026292,0.00069157,-129.8883,143.585,133.4542,7
9.6233e-006,0.00073964,-0.0026169,0.00068141,182.384,-194.277,197.2204,7
-4.1815e-005,0.00070947,-0.0025654,0.00063908,37.3674,-39.1921,41.648,7
5.2607e-005,0.00076485,-0.0026599,0.00071678,68.7646,-72.1684,162.1552,7
-2.7689e-005,0.00071776,-0.0025796,0.0006507,1138.807,-1230.4111,289.0294,7
5.2315e-005,0.00076468,-0.0026596,0.00071654,-29.5187,31.9988,35.8088,7